gene,n_regulators,r2_base_model,r2_full_model,improvement_from_regulators,has_significant_interactions,interaction_p_value,regulator_types,CpG_count,lncRNA_count,miRNA_count
gene-Peve_00020046,66,0.2505982819657533,1,0.7494017180342467,FALSE,1,"['mirna_Cluster_5058', 'mirna_Cluster_9535', 'mirna_Cluster_11615', 'mirna_Cluster_6242', 'mirna_Cluster_10229', 'mirna_Cluster_2454', 'mirna_Cluster_2392', 'mirna_Cluster_1004', 'mirna_Cluster_4247', 'mirna_Cluster_661', 'mirna_Cluster_491', 'lncrna_lncRNA_3112', 'lncrna_lncRNA_17673', 'lncrna_lncRNA_17676', 'lncrna_lncRNA_17557', 'lncrna_lncRNA_22699', 'lncrna_lncRNA_11930', 'lncrna_lncRNA_11064', 'lncrna_lncRNA_8773', 'lncrna_lncRNA_12654', 'lncrna_lncRNA_22700', 'lncrna_lncRNA_22698', 'lncrna_lncRNA_16213', 'lncrna_lncRNA_6326', 'lncrna_lncRNA_2714', 'lncrna_lncRNA_20387', 'lncrna_lncRNA_20064', 'lncrna_lncRNA_17505', 'lncrna_lncRNA_16055', 'lncrna_lncRNA_14465', 'lncrna_lncRNA_14464', 'lncrna_lncRNA_17556', 'lncrna_lncRNA_6673', 'lncrna_lncRNA_18755', 'lncrna_lncRNA_15006', 'lncrna_lncRNA_15007', 'lncrna_lncRNA_15008', 'lncrna_lncRNA_15009', 'lncrna_lncRNA_2882', 'lncrna_lncRNA_23208', 'lncrna_lncRNA_17671', 'methylation_CpG_Porites_evermani_scaffold_174_193814', 'methylation_CpG_Porites_evermani_scaffold_174_193766', 'methylation_CpG_Porites_evermani_scaffold_1195_64672', 'methylation_CpG_Porites_evermani_scaffold_261_2979', 'methylation_CpG_Porites_evermani_scaffold_214_250230', 'methylation_CpG_Porites_evermani_scaffold_1366_33199', 'methylation_CpG_Porites_evermani_scaffold_690_60803', 'methylation_CpG_Porites_evermani_scaffold_3074_15226', 'methylation_CpG_Porites_evermani_scaffold_1447_75127', 'methylation_CpG_Porites_evermani_scaffold_3101_17526', 'methylation_CpG_Porites_evermani_scaffold_824_125433', 'methylation_CpG_Porites_evermani_scaffold_160_229071', 'methylation_CpG_Porites_evermani_scaffold_53_683812', 'methylation_CpG_Porites_evermani_scaffold_71_311088', 'methylation_CpG_Porites_evermani_scaffold_4954_14220', 'methylation_CpG_Porites_evermani_scaffold_113_13712', 'methylation_CpG_Porites_evermani_scaffold_160_229203', 'methylation_CpG_Porites_evermani_scaffold_936_22637', 'methylation_CpG_Porites_evermani_scaffold_7678_642', 'methylation_CpG_Porites_evermani_scaffold_1739_65847', 'methylation_CpG_Porites_evermani_scaffold_3074_15231', 'methylation_CpG_Porites_evermani_scaffold_1371_14067', 'methylation_CpG_Porites_evermani_scaffold_85_136673', 'methylation_CpG_Porites_evermani_scaffold_8_369979', 'methylation_CpG_Porites_evermani_scaffold_174_193848']",1,1,1
gene-Peve_00000123,55,0.7419033619571458,1,0.2580966380428542,FALSE,1,"['lncrna_lncRNA_5150', 'lncrna_lncRNA_22813', 'lncrna_lncRNA_9089', 'lncrna_lncRNA_13233', 'lncrna_lncRNA_7087', 'lncrna_lncRNA_20387', 'lncrna_lncRNA_1899', 'lncrna_lncRNA_23265', 'lncrna_lncRNA_6267', 'lncrna_lncRNA_6002', 'lncrna_lncRNA_6084', 'lncrna_lncRNA_15171', 'lncrna_lncRNA_6001', 'lncrna_lncRNA_9790', 'lncrna_lncRNA_9119', 'lncrna_lncRNA_23469', 'lncrna_lncRNA_7822', 'lncrna_lncRNA_15018', 'lncrna_lncRNA_17697', 'lncrna_lncRNA_4642', 'lncrna_lncRNA_17194', 'lncrna_lncRNA_15165', 'lncrna_lncRNA_6750', 'lncrna_lncRNA_12652', 'lncrna_lncRNA_4002', 'lncrna_lncRNA_4003', 'lncrna_lncRNA_5596', 'lncrna_lncRNA_16319', 'lncrna_lncRNA_14434', 'lncrna_lncRNA_5009', 'methylation_CpG_Porites_evermani_scaffold_2856_806', 'methylation_CpG_Porites_evermani_scaffold_1299_126461', 'methylation_CpG_Porites_evermani_scaffold_371_119573', 'methylation_CpG_Porites_evermani_scaffold_694_149079', 'methylation_CpG_Porites_evermani_scaffold_88_436462', 'methylation_CpG_Porites_evermani_scaffold_1670_76797', 'methylation_CpG_Porites_evermani_scaffold_9_1086110', 'methylation_CpG_Porites_evermani_scaffold_1101_91784', 'methylation_CpG_Porites_evermani_scaffold_5558_5513', 'methylation_CpG_Porites_evermani_scaffold_1297_119622', 'methylation_CpG_Porites_evermani_scaffold_696_5983', 'methylation_CpG_Porites_evermani_scaffold_93_241293', 'methylation_CpG_Porites_evermani_scaffold_1299_126423', 'methylation_CpG_Porites_evermani_scaffold_1682_13971', 'methylation_CpG_Porites_evermani_scaffold_786_50098', 'methylation_CpG_Porites_evermani_scaffold_1077_16680', 'methylation_CpG_Porites_evermani_scaffold_1682_13979', 'methylation_CpG_Porites_evermani_scaffold_2236_38823', 'methylation_CpG_Porites_evermani_scaffold_831_25880', 'methylation_CpG_Porites_evermani_scaffold_8_887539', 'methylation_CpG_Porites_evermani_scaffold_1066_64835', 'methylation_CpG_Porites_evermani_scaffold_1119_47678', 'methylation_CpG_Porites_evermani_scaffold_1152_145771', 'methylation_CpG_Porites_evermani_scaffold_3_1083', 'methylation_CpG_Porites_evermani_scaffold_1768_68001']",1,1,0
gene-Peve_00033583,57,0.08546904137310818,1,0.9145309586268918,FALSE,1,"['mirna_Cluster_3676', 'mirna_Cluster_5058', 'lncrna_lncRNA_15302', 'lncrna_lncRNA_15303', 'lncrna_lncRNA_21710', 'lncrna_lncRNA_9387', 'lncrna_lncRNA_9889', 'lncrna_lncRNA_9386', 'lncrna_lncRNA_9384', 'lncrna_lncRNA_9385', 'lncrna_lncRNA_2755', 'lncrna_lncRNA_8016', 'lncrna_lncRNA_7403', 'lncrna_lncRNA_23580', 'lncrna_lncRNA_4887', 'lncrna_lncRNA_4885', 'lncrna_lncRNA_4886', 'lncrna_lncRNA_9383', 'lncrna_lncRNA_4633', 'lncrna_lncRNA_21383', 'lncrna_lncRNA_4632', 'lncrna_lncRNA_1277', 'lncrna_lncRNA_1899', 'lncrna_lncRNA_3725', 'lncrna_lncRNA_7938', 'lncrna_lncRNA_8239', 'lncrna_lncRNA_8240', 'lncrna_lncRNA_8241', 'lncrna_lncRNA_9159', 'lncrna_lncRNA_9160', 'lncrna_lncRNA_9380', 'lncrna_lncRNA_9162', 'methylation_CpG_Porites_evermani_scaffold_259_88019', 'methylation_CpG_Porites_evermani_scaffold_259_88011', 'methylation_CpG_Porites_evermani_scaffold_259_88008', 'methylation_CpG_Porites_evermani_scaffold_259_88013', 'methylation_CpG_Porites_evermani_scaffold_3073_47827', 'methylation_CpG_Porites_evermani_scaffold_1314_60370', 'methylation_CpG_Porites_evermani_scaffold_102_242629', 'methylation_CpG_Porites_evermani_scaffold_235_143419', 'methylation_CpG_Porites_evermani_scaffold_440_118364', 'methylation_CpG_Porites_evermani_scaffold_2517_2355', 'methylation_CpG_Porites_evermani_scaffold_1889_21664', 'methylation_CpG_Porites_evermani_scaffold_1957_68817', 'methylation_CpG_Porites_evermani_scaffold_1000_19265', 'methylation_CpG_Porites_evermani_scaffold_1957_68788', 'methylation_CpG_Porites_evermani_scaffold_3212_49312', 'methylation_CpG_Porites_evermani_scaffold_443_52312', 'methylation_CpG_Porites_evermani_scaffold_2517_2325', 'methylation_CpG_Porites_evermani_scaffold_3_906532', 'methylation_CpG_Porites_evermani_scaffold_103_15396', 'methylation_CpG_Porites_evermani_scaffold_815_86524', 'methylation_CpG_Porites_evermani_scaffold_1040_86372', 'methylation_CpG_Porites_evermani_scaffold_1305_73753', 'methylation_CpG_Porites_evermani_scaffold_42_286747', 'methylation_CpG_Porites_evermani_scaffold_422_50845', 'methylation_CpG_Porites_evermani_scaffold_289_136776']",1,1,1
gene-Peve_00041722,66,0.15151238769969055,1,0.8484876123003094,FALSE,1,"['mirna_Cluster_981', 'mirna_Cluster_6236', 'mirna_Cluster_661', 'mirna_Cluster_4161', 'mirna_Cluster_8147', 'mirna_Cluster_6919', 'mirna_Cluster_6235', 'mirna_Cluster_6234', 'mirna_Cluster_5058', 'mirna_Cluster_3676', 'mirna_Cluster_6099', 'lncrna_lncRNA_16742', 'lncrna_lncRNA_24016', 'lncrna_lncRNA_24017', 'lncrna_lncRNA_6716', 'lncrna_lncRNA_20529', 'lncrna_lncRNA_8246', 'lncrna_lncRNA_19713', 'lncrna_lncRNA_19715', 'lncrna_lncRNA_19712', 'lncrna_lncRNA_19707', 'lncrna_lncRNA_19709', 'lncrna_lncRNA_19711', 'lncrna_lncRNA_19704', 'lncrna_lncRNA_19702', 'lncrna_lncRNA_20138', 'lncrna_lncRNA_3111', 'lncrna_lncRNA_24108', 'lncrna_lncRNA_20988', 'lncrna_lncRNA_6034', 'lncrna_lncRNA_8698', 'lncrna_lncRNA_5199', 'lncrna_lncRNA_7141', 'lncrna_lncRNA_20989', 'lncrna_lncRNA_016', 'lncrna_lncRNA_20558', 'lncrna_lncRNA_20560', 'lncrna_lncRNA_3924', 'lncrna_lncRNA_19178', 'lncrna_lncRNA_517', 'lncrna_lncRNA_2314', 'methylation_CpG_Porites_evermani_scaffold_202_148389', 'methylation_CpG_Porites_evermani_scaffold_202_147576', 'methylation_CpG_Porites_evermani_scaffold_202_148404', 'methylation_CpG_Porites_evermani_scaffold_2561_18682', 'methylation_CpG_Porites_evermani_scaffold_815_85265', 'methylation_CpG_Porites_evermani_scaffold_497_132101', 'methylation_CpG_Porites_evermani_scaffold_7322_518', 'methylation_CpG_Porites_evermani_scaffold_2745_5699', 'methylation_CpG_Porites_evermani_scaffold_3137_13709', 'methylation_CpG_Porites_evermani_scaffold_2010_46621', 'methylation_CpG_Porites_evermani_scaffold_573_181807', 'methylation_CpG_Porites_evermani_scaffold_418_44307', 'methylation_CpG_Porites_evermani_scaffold_38_528884', 'methylation_CpG_Porites_evermani_scaffold_665_210594', 'methylation_CpG_Porites_evermani_scaffold_815_85257', 'methylation_CpG_Porites_evermani_scaffold_880_100508', 'methylation_CpG_Porites_evermani_scaffold_38_528903', 'methylation_CpG_Porites_evermani_scaffold_2745_5636', 'methylation_CpG_Porites_evermani_scaffold_1052_88603', 'methylation_CpG_Porites_evermani_scaffold_465_130562', 'methylation_CpG_Porites_evermani_scaffold_19_322962', 'methylation_CpG_Porites_evermani_scaffold_1977_12363', 'methylation_CpG_Porites_evermani_scaffold_2342_41693', 'methylation_CpG_Porites_evermani_scaffold_2539_71329', 'methylation_CpG_Porites_evermani_scaffold_1486_47777']",1,1,1
gene-Peve_00000138,56,0.14915051137207946,1,0.8508494886279205,FALSE,1,"['mirna_Cluster_3676', 'lncrna_lncRNA_277', 'lncrna_lncRNA_17193', 'lncrna_lncRNA_23236', 'lncrna_lncRNA_17192', 'lncrna_lncRNA_275', 'lncrna_lncRNA_3432', 'lncrna_lncRNA_3436', 'lncrna_lncRNA_8088', 'lncrna_lncRNA_22128', 'lncrna_lncRNA_13974', 'lncrna_lncRNA_14471', 'lncrna_lncRNA_13135', 'lncrna_lncRNA_10285', 'lncrna_lncRNA_11082', 'lncrna_lncRNA_2099', 'lncrna_lncRNA_2238', 'lncrna_lncRNA_8039', 'lncrna_lncRNA_19156', 'lncrna_lncRNA_16452', 'lncrna_lncRNA_4634', 'lncrna_lncRNA_19157', 'lncrna_lncRNA_19158', 'lncrna_lncRNA_8962', 'lncrna_lncRNA_10283', 'lncrna_lncRNA_12435', 'lncrna_lncRNA_15828', 'lncrna_lncRNA_22580', 'lncrna_lncRNA_549', 'lncrna_lncRNA_14936', 'lncrna_lncRNA_9395', 'methylation_CpG_Porites_evermani_scaffold_4258_24981', 'methylation_CpG_Porites_evermani_scaffold_1889_6569', 'methylation_CpG_Porites_evermani_scaffold_3583_19014', 'methylation_CpG_Porites_evermani_scaffold_139_375625', 'methylation_CpG_Porites_evermani_scaffold_694_149079', 'methylation_CpG_Porites_evermani_scaffold_1357_128302', 'methylation_CpG_Porites_evermani_scaffold_369_47737', 'methylation_CpG_Porites_evermani_scaffold_656_11107', 'methylation_CpG_Porites_evermani_scaffold_1299_126461', 'methylation_CpG_Porites_evermani_scaffold_181_11686', 'methylation_CpG_Porites_evermani_scaffold_3356_19007', 'methylation_CpG_Porites_evermani_scaffold_2067_30821', 'methylation_CpG_Porites_evermani_scaffold_14_440706', 'methylation_CpG_Porites_evermani_scaffold_2011_44644', 'methylation_CpG_Porites_evermani_scaffold_1756_61095', 'methylation_CpG_Porites_evermani_scaffold_88_436462', 'methylation_CpG_Porites_evermani_scaffold_564_56911', 'methylation_CpG_Porites_evermani_scaffold_2856_806', 'methylation_CpG_Porites_evermani_scaffold_1030_10794', 'methylation_CpG_Porites_evermani_scaffold_516_201890', 'methylation_CpG_Porites_evermani_scaffold_2133_81329', 'methylation_CpG_Porites_evermani_scaffold_1410_120761', 'methylation_CpG_Porites_evermani_scaffold_1410_120713', 'methylation_CpG_Porites_evermani_scaffold_481_54316', 'methylation_CpG_Porites_evermani_scaffold_202_147347']",1,1,1
gene-Peve_00010009,55,0.6862422438358411,1,0.3137577561641589,FALSE,1,"['lncrna_lncRNA_8776', 'lncrna_lncRNA_18161', 'lncrna_lncRNA_17493', 'lncrna_lncRNA_5243', 'lncrna_lncRNA_14485', 'lncrna_lncRNA_11906', 'lncrna_lncRNA_6546', 'lncrna_lncRNA_8828', 'lncrna_lncRNA_7787', 'lncrna_lncRNA_5293', 'lncrna_lncRNA_1579', 'lncrna_lncRNA_3898', 'lncrna_lncRNA_22438', 'lncrna_lncRNA_8827', 'lncrna_lncRNA_396', 'lncrna_lncRNA_10402', 'lncrna_lncRNA_22592', 'lncrna_lncRNA_5294', 'lncrna_lncRNA_11571', 'lncrna_lncRNA_3523', 'lncrna_lncRNA_22591', 'lncrna_lncRNA_17671', 'lncrna_lncRNA_3450', 'lncrna_lncRNA_5296', 'lncrna_lncRNA_20387', 'lncrna_lncRNA_2494', 'lncrna_lncRNA_16497', 'lncrna_lncRNA_9849', 'lncrna_lncRNA_14820', 'lncrna_lncRNA_18772', 'methylation_CpG_Porites_evermani_scaffold_1956_95526', 'methylation_CpG_Porites_evermani_scaffold_243_658', 'methylation_CpG_Porites_evermani_scaffold_1323_53292', 'methylation_CpG_Porites_evermani_scaffold_405_263168', 'methylation_CpG_Porites_evermani_scaffold_23_862767', 'methylation_CpG_Porites_evermani_scaffold_382_67152', 'methylation_CpG_Porites_evermani_scaffold_405_263329', 'methylation_CpG_Porites_evermani_scaffold_4_494666', 'methylation_CpG_Porites_evermani_scaffold_1357_4799', 'methylation_CpG_Porites_evermani_scaffold_4_494685', 'methylation_CpG_Porites_evermani_scaffold_2240_62849', 'methylation_CpG_Porites_evermani_scaffold_174_194591', 'methylation_CpG_Porites_evermani_scaffold_382_67134', 'methylation_CpG_Porites_evermani_scaffold_59_170358', 'methylation_CpG_Porites_evermani_scaffold_407_273704', 'methylation_CpG_Porites_evermani_scaffold_5987_2142', 'methylation_CpG_Porites_evermani_scaffold_382_67105', 'methylation_CpG_Porites_evermani_scaffold_1527_117999', 'methylation_CpG_Porites_evermani_scaffold_293_296191', 'methylation_CpG_Porites_evermani_scaffold_382_67211', 'methylation_CpG_Porites_evermani_scaffold_1349_37229', 'methylation_CpG_Porites_evermani_scaffold_6496_643', 'methylation_CpG_Porites_evermani_scaffold_450_37554', 'methylation_CpG_Porites_evermani_scaffold_382_67158', 'methylation_CpG_Porites_evermani_scaffold_4_494688']",1,1,0
gene-Peve_00013532,56,0.07983360408698681,1,0.9201663959130132,FALSE,1,"['mirna_Cluster_3676', 'lncrna_lncRNA_23969', 'lncrna_lncRNA_22750', 'lncrna_lncRNA_21422', 'lncrna_lncRNA_6818', 'lncrna_lncRNA_21431', 'lncrna_lncRNA_21429', 'lncrna_lncRNA_21432', 'lncrna_lncRNA_21433', 'lncrna_lncRNA_11733', 'lncrna_lncRNA_9769', 'lncrna_lncRNA_9766', 'lncrna_lncRNA_17634', 'lncrna_lncRNA_7346', 'lncrna_lncRNA_4167', 'lncrna_lncRNA_5418', 'lncrna_lncRNA_10703', 'lncrna_lncRNA_5402', 'lncrna_lncRNA_14418', 'lncrna_lncRNA_9113', 'lncrna_lncRNA_9768', 'lncrna_lncRNA_23710', 'lncrna_lncRNA_23711', 'lncrna_lncRNA_23713', 'lncrna_lncRNA_23714', 'lncrna_lncRNA_9770', 'lncrna_lncRNA_9772', 'lncrna_lncRNA_7347', 'lncrna_lncRNA_23707', 'lncrna_lncRNA_9771', 'lncrna_lncRNA_11281', 'methylation_CpG_Porites_evermani_scaffold_1889_6569', 'methylation_CpG_Porites_evermani_scaffold_139_375625', 'methylation_CpG_Porites_evermani_scaffold_3927_17012', 'methylation_CpG_Porites_evermani_scaffold_3676_7286', 'methylation_CpG_Porites_evermani_scaffold_1195_64433', 'methylation_CpG_Porites_evermani_scaffold_508_95872', 'methylation_CpG_Porites_evermani_scaffold_5935_7606', 'methylation_CpG_Porites_evermani_scaffold_2205_26754', 'methylation_CpG_Porites_evermani_scaffold_490_118816', 'methylation_CpG_Porites_evermani_scaffold_747_160006', 'methylation_CpG_Porites_evermani_scaffold_1714_96936', 'methylation_CpG_Porites_evermani_scaffold_3676_7233', 'methylation_CpG_Porites_evermani_scaffold_3676_7230', 'methylation_CpG_Porites_evermani_scaffold_3676_7212', 'methylation_CpG_Porites_evermani_scaffold_3_1156', 'methylation_CpG_Porites_evermani_scaffold_714_109158', 'methylation_CpG_Porites_evermani_scaffold_2776_4874', 'methylation_CpG_Porites_evermani_scaffold_3188_21777', 'methylation_CpG_Porites_evermani_scaffold_156_367131', 'methylation_CpG_Porites_evermani_scaffold_3499_34555', 'methylation_CpG_Porites_evermani_scaffold_555_28797', 'methylation_CpG_Porites_evermani_scaffold_936_140136', 'methylation_CpG_Porites_evermani_scaffold_139_375581', 'methylation_CpG_Porites_evermani_scaffold_4056_13527', 'methylation_CpG_Porites_evermani_scaffold_1390_95829']",1,1,1
gene-Peve_00022572,55,0.8149966910603442,1,0.18500330893965575,FALSE,1,"['lncrna_lncRNA_20387', 'lncrna_lncRNA_1899', 'lncrna_lncRNA_21707', 'lncrna_lncRNA_22813', 'lncrna_lncRNA_5147', 'lncrna_lncRNA_10588', 'lncrna_lncRNA_17857', 'lncrna_lncRNA_6084', 'lncrna_lncRNA_13233', 'lncrna_lncRNA_19259', 'lncrna_lncRNA_2308', 'lncrna_lncRNA_17673', 'lncrna_lncRNA_17676', 'lncrna_lncRNA_6673', 'lncrna_lncRNA_17474', 'lncrna_lncRNA_22905', 'lncrna_lncRNA_22906', 'lncrna_lncRNA_2307', 'lncrna_lncRNA_7787', 'lncrna_lncRNA_754', 'lncrna_lncRNA_755', 'lncrna_lncRNA_15827', 'lncrna_lncRNA_22242', 'lncrna_lncRNA_12342', 'lncrna_lncRNA_4887', 'lncrna_lncRNA_23401', 'lncrna_lncRNA_4885', 'lncrna_lncRNA_4886', 'lncrna_lncRNA_4888', 'lncrna_lncRNA_20064', 'methylation_CpG_Porites_evermani_scaffold_2606_57817', 'methylation_CpG_Porites_evermani_scaffold_1670_76889', 'methylation_CpG_Porites_evermani_scaffold_1195_64278', 'methylation_CpG_Porites_evermani_scaffold_1670_76797', 'methylation_CpG_Porites_evermani_scaffold_93_241293', 'methylation_CpG_Porites_evermani_scaffold_2909_32682', 'methylation_CpG_Porites_evermani_scaffold_214_251425', 'methylation_CpG_Porites_evermani_scaffold_2710_41756', 'methylation_CpG_Porites_evermani_scaffold_786_50098', 'methylation_CpG_Porites_evermani_scaffold_543_22246', 'methylation_CpG_Porites_evermani_scaffold_60_433245', 'methylation_CpG_Porites_evermani_scaffold_1321_78822', 'methylation_CpG_Porites_evermani_scaffold_229_38845', 'methylation_CpG_Porites_evermani_scaffold_840_52967', 'methylation_CpG_Porites_evermani_scaffold_138_371202', 'methylation_CpG_Porites_evermani_scaffold_1338_58347', 'methylation_CpG_Porites_evermani_scaffold_1670_76853', 'methylation_CpG_Porites_evermani_scaffold_736_113708', 'methylation_CpG_Porites_evermani_scaffold_2342_42295', 'methylation_CpG_Porites_evermani_scaffold_1195_64346', 'methylation_CpG_Porites_evermani_scaffold_52_249589', 'methylation_CpG_Porites_evermani_scaffold_547_124072', 'methylation_CpG_Porites_evermani_scaffold_5352_8739', 'methylation_CpG_Porites_evermani_scaffold_2245_21122', 'methylation_CpG_Porites_evermani_scaffold_831_25880']",1,1,0
gene-Peve_00022577,58,0.1758441509872024,1,0.8241558490127976,FALSE,1,"['mirna_Cluster_3676', 'mirna_Cluster_5058', 'mirna_Cluster_11615', 'lncrna_lncRNA_8962', 'lncrna_lncRNA_5109', 'lncrna_lncRNA_17474', 'lncrna_lncRNA_5137', 'lncrna_lncRNA_5136', 'lncrna_lncRNA_8271', 'lncrna_lncRNA_21582', 'lncrna_lncRNA_18178', 'lncrna_lncRNA_14979', 'lncrna_lncRNA_14980', 'lncrna_lncRNA_22025', 'lncrna_lncRNA_8239', 'lncrna_lncRNA_8240', 'lncrna_lncRNA_8241', 'lncrna_lncRNA_16767', 'lncrna_lncRNA_9162', 'lncrna_lncRNA_9163', 'lncrna_lncRNA_801', 'lncrna_lncRNA_802', 'lncrna_lncRNA_9161', 'lncrna_lncRNA_9159', 'lncrna_lncRNA_9160', 'lncrna_lncRNA_1899', 'lncrna_lncRNA_9164', 'lncrna_lncRNA_6326', 'lncrna_lncRNA_4062', 'lncrna_lncRNA_12997', 'lncrna_lncRNA_7905', 'lncrna_lncRNA_7938', 'lncrna_lncRNA_22921', 'methylation_CpG_Porites_evermani_scaffold_18_1027425', 'methylation_CpG_Porites_evermani_scaffold_5979_340', 'methylation_CpG_Porites_evermani_scaffold_440_118364', 'methylation_CpG_Porites_evermani_scaffold_1125_39402', 'methylation_CpG_Porites_evermani_scaffold_3003_35296', 'methylation_CpG_Porites_evermani_scaffold_3466_8075', 'methylation_CpG_Porites_evermani_scaffold_665_11823', 'methylation_CpG_Porites_evermani_scaffold_831_25880', 'methylation_CpG_Porites_evermani_scaffold_1030_10794', 'methylation_CpG_Porites_evermani_scaffold_2011_44769', 'methylation_CpG_Porites_evermani_scaffold_1238_43007', 'methylation_CpG_Porites_evermani_scaffold_3740_16597', 'methylation_CpG_Porites_evermani_scaffold_694_149079', 'methylation_CpG_Porites_evermani_scaffold_5979_334', 'methylation_CpG_Porites_evermani_scaffold_120_240699', 'methylation_CpG_Porites_evermani_scaffold_873_101066', 'methylation_CpG_Porites_evermani_scaffold_6994_1917', 'methylation_CpG_Porites_evermani_scaffold_1152_145771', 'methylation_CpG_Porites_evermani_scaffold_1810_92021', 'methylation_CpG_Porites_evermani_scaffold_2014_79375', 'methylation_CpG_Porites_evermani_scaffold_807_153422', 'methylation_CpG_Porites_evermani_scaffold_1030_10817', 'methylation_CpG_Porites_evermani_scaffold_1896_92874', 'methylation_CpG_Porites_evermani_scaffold_1238_43015', 'methylation_CpG_Porites_evermani_scaffold_1101_91784']",1,1,1
gene-Peve_00024585,55,0.8075837679944565,1,0.19241623200554347,FALSE,1,"['lncrna_lncRNA_4888', 'lncrna_lncRNA_4887', 'lncrna_lncRNA_4885', 'lncrna_lncRNA_4886', 'lncrna_lncRNA_15719', 'lncrna_lncRNA_16767', 'lncrna_lncRNA_19278', 'lncrna_lncRNA_20064', 'lncrna_lncRNA_19119', 'lncrna_lncRNA_19120', 'lncrna_lncRNA_19118', 'lncrna_lncRNA_19116', 'lncrna_lncRNA_19279', 'lncrna_lncRNA_8962', 'lncrna_lncRNA_9089', 'lncrna_lncRNA_6754', 'lncrna_lncRNA_23265', 'lncrna_lncRNA_685', 'lncrna_lncRNA_22580', 'lncrna_lncRNA_6546', 'lncrna_lncRNA_20387', 'lncrna_lncRNA_7787', 'lncrna_lncRNA_6002', 'lncrna_lncRNA_2873', 'lncrna_lncRNA_686', 'lncrna_lncRNA_21906', 'lncrna_lncRNA_21907', 'lncrna_lncRNA_22338', 'lncrna_lncRNA_17857', 'lncrna_lncRNA_17573', 'methylation_CpG_Porites_evermani_scaffold_1152_145771', 'methylation_CpG_Porites_evermani_scaffold_5987_2491', 'methylation_CpG_Porites_evermani_scaffold_308_139128', 'methylation_CpG_Porites_evermani_scaffold_1066_64835', 'methylation_CpG_Porites_evermani_scaffold_807_153422', 'methylation_CpG_Porites_evermani_scaffold_1810_92021', 'methylation_CpG_Porites_evermani_scaffold_2014_79375', 'methylation_CpG_Porites_evermani_scaffold_105_93363', 'methylation_CpG_Porites_evermani_scaffold_1682_13979', 'methylation_CpG_Porites_evermani_scaffold_1238_43007', 'methylation_CpG_Porites_evermani_scaffold_105_93357', 'methylation_CpG_Porites_evermani_scaffold_4833_153', 'methylation_CpG_Porites_evermani_scaffold_1615_35003', 'methylation_CpG_Porites_evermani_scaffold_1299_126407', 'methylation_CpG_Porites_evermani_scaffold_93_241293', 'methylation_CpG_Porites_evermani_scaffold_3740_16597', 'methylation_CpG_Porites_evermani_scaffold_174_78698', 'methylation_CpG_Porites_evermani_scaffold_504_241640', 'methylation_CpG_Porites_evermani_scaffold_2760_21871', 'methylation_CpG_Porites_evermani_scaffold_1682_13971', 'methylation_CpG_Porites_evermani_scaffold_3466_8075', 'methylation_CpG_Porites_evermani_scaffold_7355_1882', 'methylation_CpG_Porites_evermani_scaffold_5979_340', 'methylation_CpG_Porites_evermani_scaffold_1195_38407', 'methylation_CpG_Porites_evermani_scaffold_1309_126954']",1,1,0
